date,yyyy,mm,tmax,tmin,af_days,rain_mm,sun_hours,temp_range,avg_temp,season,days_in_month,monthly_temp_variation,frost_day_props
1999-01-01,1999,01,9.0,3.4,4.0,91.9,51.1,5.6,6.2,1,31,1.65,0.13
1999-02-01,1999,02,8.6,2.9,5.0,32.9,81.3,5.699999999999999,5.75,1,28,1.97,0.18
1999-03-01,1999,03,11.6,4.8,1.0,28.8,97.4,6.8,8.2,2,31,1.42,0.03
1999-04-01,1999,04,14.3,6.1,2.0,57.6,147.6,8.200000000000001,10.2,2,30,1.34,0.07
1999-05-01,1999,05,18.2,9.7,0.0,50.9,153.6,8.5,13.95,2,31,0.88,0.0
1999-06-01,1999,06,19.7,10.1,0.0,65.3,202.1,9.6,14.899999999999999,3,30,0.95,0.0
1999-07-01,1999,07,24.2,13.3,0.0,7.2,235.4,10.899999999999999,18.75,3,31,0.82,0.0
1999-08-01,1999,08,21.6,12.9,0.0,98.3,159.2,8.700000000000001,17.25,3,31,0.67,0.0
1999-09-01,1999,09,20.8,12.4,0.0,102.1,155.2,8.4,16.6,4,30,0.68,0.0
1999-10-01,1999,10,15.1,7.1,0.0,70.8,144.8,8.0,11.1,4,31,1.13,0.0
1999-11-01,1999,11,10.8,5.3,0.0,41.1,81.1,5.500000000000001,8.05,4,30,1.04,0.0
1999-12-01,1999,12,8.3,1.7,9.0,89.8,60.9,6.6000000000000005,5.0,1,31,3.88,0.29
2000-01-01,2000,01,8.1,2.0,9.0,19.8,82.1,6.1,5.05,1,31,3.05,0.29
2000-02-01,2000,02,10.2,3.8,3.0,78.3,104.9,6.3999999999999995,7.0,1,29,1.68,0.1
2000-03-01,2000,03,11.7,4.2,2.0,11.9,112.6,7.499999999999999,7.949999999999999,2,31,1.79,0.06
2000-04-01,2000,04,12.4,4.8,2.0,137.2,143.4,7.6000000000000005,8.6,2,30,1.58,0.07
2000-05-01,2000,05,17.2,8.6,0.0,67.7,189.8,8.6,12.899999999999999,2,31,1.0,0.0
2000-06-01,2000,06,20.5,12.2,0.0,19.4,164.6,8.3,16.35,3,30,0.68,0.0
2000-07-01,2000,07,20.8,12.3,0.0,28.5,161.2,8.5,16.55,3,31,0.69,0.0
2000-08-01,2000,08,22.7,13.3,0.0,58.3,209.4,9.399999999999999,18.0,3,31,0.71,0.0
2000-09-01,2000,09,19.2,12.1,0.0,87.2,126.1,7.1,15.649999999999999,4,30,0.59,0.0
2000-10-01,2000,10,14.3,8.2,0.0,119.5,83.9,6.100000000000001,11.25,4,31,0.74,0.0
2000-11-01,2000,11,10.6,4.8,0.0,99.1,69.2,5.8,7.699999999999999,4,30,1.21,0.0
2000-12-01,2000,12,8.6,4.2,7.0,99.8,51.9,4.3999999999999995,6.4,1,31,1.05,0.23
2001-01-01,2001,01,6.4,1.2,13.0,57.4,83.3,5.2,3.8000000000000003,1,31,4.33,0.42
2001-02-01,2001,02,8.8,2.0,10.0,68.6,85.0,6.800000000000001,5.4,1,28,3.4,0.36
2001-03-01,2001,03,9.0,3.1,5.0,75.1,74.1,5.9,6.05,2,31,1.9,0.16
2001-04-01,2001,04,12.9,4.8,0.0,72.7,148.2,8.100000000000001,8.85,2,30,1.69,0.0
2001-05-01,2001,05,18.5,7.9,0.0,35.5,198.3,10.6,13.2,2,31,1.34,0.0
2001-06-01,2001,06,20.7,10.6,0.0,23.1,226.8,10.1,15.649999999999999,3,30,0.95,0.0
2001-07-01,2001,07,23.4,13.4,0.0,57.2,206.1,9.999999999999998,18.4,3,31,0.75,0.0
2001-08-01,2001,08,22.7,12.9,0.0,92.0,184.1,9.799999999999999,17.8,3,31,0.76,0.0
2001-09-01,2001,09,17.9,10.5,0.0,35.0,123.0,7.399999999999999,14.2,4,30,0.7,0.0
2001-10-01,2001,10,17.0,11.1,0.0,92.4,100.9,5.9,14.05,4,31,0.53,0.0
2001-11-01,2001,11,11.2,3.9,5.0,38.5,86.9,7.299999999999999,7.55,4,30,1.87,0.17
2001-12-01,2001,12,6.8,0.2,17.0,29.5,79.2,6.6,3.5,1,31,33.0,0.55
2002-01-01,2002,01,9.2,3.4,5.0,57.4,44.4,5.799999999999999,6.3,1,31,1.71,0.16
2002-02-01,2002,02,11.1,4.4,3.0,70.9,80.5,6.699999999999999,7.75,1,28,1.52,0.11
2002-03-01,2002,03,12.4,4.6,3.0,33.0,101.1,7.800000000000001,8.5,2,31,1.7,0.1
2002-04-01,2002,04,15.2,5.2,0.0,43.0,210.0,10.0,10.2,2,30,1.92,0.0
2002-05-01,2002,05,16.8,8.4,0.0,58.3,177.5,8.4,12.600000000000001,2,31,1.0,0.0
2002-06-01,2002,06,20.0,10.3,0.0,42.4,163.3,9.7,15.15,3,30,0.94,0.0
2002-07-01,2002,07,22.1,12.0,0.0,89.6,178.8,10.100000000000001,17.05,3,31,0.84,0.0
2002-08-01,2002,08,22.8,12.9,0.0,53.2,166.2,9.9,17.85,3,31,0.77,0.0
2002-09-01,2002,09,19.7,10.0,0.0,24.8,167.1,9.7,14.85,4,30,0.97,0.0
2002-10-01,2002,10,14.8,7.1,1.0,109.4,104.8,7.700000000000001,10.95,4,31,1.08,0.03
2002-11-01,2002,11,11.8,6.4,0.0,133.4,52.3,5.4,9.100000000000001,4,30,0.84,0.0
2002-12-01,2002,12,8.9,4.1,4.0,98.1,41.3,4.800000000000001,6.5,1,31,1.17,0.13
2003-01-01,2003,01,7.6,1.8,11.0,81.4,87.7,5.8,4.7,1,31,3.22,0.35
2003-02-01,2003,02,8.4,0.6,15.0,17.3,94.4,7.800000000000001,4.5,1,28,13.0,0.54
2003-03-01,2003,03,13.3,2.7,8.0,25.2,154.8,10.600000000000001,8.0,2,31,3.93,0.26
2003-04-01,2003,04,15.3,4.6,5.0,36.8,169.8,10.700000000000001,9.95,2,30,2.33,0.17
2003-05-01,2003,05,17.5,8.1,0.0,48.1,191.2,9.4,12.8,2,31,1.16,0.0
2003-06-01,2003,06,22.4,11.8,0.0,55.5,213.6,10.599999999999998,17.1,3,30,0.9,0.0
2003-07-01,2003,07,23.7,13.4,0.0,53.8,192.0,10.299999999999999,18.55,3,31,0.77,0.0
2003-08-01,2003,08,25.5,13.5,0.0,3.0,228.4,12.0,19.5,3,31,0.89,0.0
2003-09-01,2003,09,21.3,8.1,0.0,17.4,175.3,13.200000000000001,14.7,4,30,1.63,0.0
2003-10-01,2003,10,14.0,3.9,5.0,31.7,134.8,10.1,8.95,4,31,2.59,0.16
2003-11-01,2003,11,12.0,5.7,1.0,89.6,78.9,6.3,8.85,4,30,1.11,0.03
2003-12-01,2003,12,8.7,1.8,10.0,70.7,53.6,6.8999999999999995,5.25,1,31,3.83,0.32
2004-01-01,2004,01,8.8,2.7,9.0,66.1,62.7,6.1000000000000005,5.75,1,31,2.26,0.29
2004-02-01,2004,02,8.7,2.9,11.0,25.5,79.1,5.799999999999999,5.8,1,29,2.0,0.38
2004-03-01,2004,03,10.9,3.4,2.0,51.8,101.5,7.5,7.15,2,31,2.21,0.06
2004-04-01,2004,04,14.7,6.2,0.0,68.8,150.3,8.5,10.45,2,30,1.37,0.0
2004-05-01,2004,05,18.0,8.6,0.0,41.1,195.5,9.4,13.3,2,31,1.09,0.0
2004-06-01,2004,06,21.8,12.0,0.0,23.8,223.6,9.8,16.9,3,30,0.82,0.0
2004-07-01,2004,07,22.0,12.2,0.0,83.1,169.5,9.8,17.1,3,31,0.8,0.0
2004-08-01,2004,08,23.4,14.2,0.0,135.0,194.1,9.2,18.799999999999997,3,31,0.65,0.0
2004-09-01,2004,09,20.1,11.7,0.0,28.9,174.4,8.400000000000002,15.9,4,30,0.72,0.0
2004-10-01,2004,10,14.7,8.6,0.0,131.4,102.4,6.1,11.649999999999999,4,31,0.71,0.0
2004-11-01,2004,11,10.9,5.8,1.0,34.2,52.4,5.1000000000000005,8.35,4,30,0.88,0.03
2004-12-01,2004,12,8.6,2.8,6.0,37.7,58.3,5.8,5.699999999999999,1,31,2.07,0.19
2005-01-01,2005,01,9.4,3.8,2.0,18.2,65.4,5.6000000000000005,6.6,1,31,1.47,0.06
2005-02-01,2005,02,7.3,2.1,10.0,20.0,66.3,5.199999999999999,4.7,1,28,2.48,0.36
2005-03-01,2005,03,11.2,4.7,6.0,44.5,79.3,6.499999999999999,7.949999999999999,2,31,1.38,0.19
2005-04-01,2005,04,14.3,5.7,1.0,50.2,136.3,8.600000000000001,10.0,2,30,1.51,0.03
2005-05-01,2005,05,17.2,7.6,0.0,31.5,226.4,9.6,12.399999999999999,2,31,1.26,0.0
2005-06-01,2005,06,21.6,12.0,0.0,93.4,177.6,9.600000000000001,16.8,3,30,0.8,0.0
2005-07-01,2005,07,22.3,13.4,0.0,34.9,192.0,8.9,17.85,3,31,0.66,0.0
2005-08-01,2005,08,23.1,12.2,0.0,31.3,235.7,10.900000000000002,17.65,3,31,0.89,0.0
2005-09-01,2005,09,20.9,11.9,0.0,38.5,155.4,8.999999999999998,16.4,4,30,0.76,0.0
2005-10-01,2005,10,17.1,10.9,0.0,53.4,92.0,6.200000000000001,14.0,4,31,0.57,0.0
2005-11-01,2005,11,9.9,3.1,11.0,38.6,88.0,6.800000000000001,6.5,4,30,2.19,0.37
2005-12-01,2005,12,7.7,1.8,11.0,50.2,55.7,5.9,4.75,1,31,3.28,0.35
2006-01-01,2006,01,7.2,2.2,8.0,16.6,54.9,5.0,4.7,1,31,2.27,0.26
2006-02-01,2006,02,6.6,0.8,12.0,33.0,73.1,5.8,3.6999999999999997,1,28,7.25,0.43
2006-03-01,2006,03,9.2,2.0,10.0,59.3,95.5,7.199999999999999,5.6,2,31,3.6,0.32
2006-04-01,2006,04,13.9,5.4,2.0,36.3,152.5,8.5,9.65,2,30,1.57,0.07
2006-05-01,2006,05,17.6,9.0,0.0,104.7,165.7,8.600000000000001,13.3,2,31,0.96,0.0
2006-06-01,2006,06,23.1,11.7,0.0,5.3,246.2,11.400000000000002,17.4,3,30,0.97,0.0
2006-07-01,2006,07,27.1,14.9,0.0,87.3,303.7,12.200000000000001,21.0,3,31,0.82,0.0
2006-08-01,2006,08,21.8,13.1,0.0,58.7,167.2,8.700000000000001,17.45,3,31,0.66,0.0
2006-09-01,2006,09,22.1,13.5,0.0,90.8,156.5,8.600000000000001,17.8,4,30,0.64,0.0
2006-10-01,2006,10,17.2,10.6,0.0,118.0,109.0,6.6,13.899999999999999,4,31,0.62,0.0
2006-11-01,2006,11,12.1,5.1,4.0,86.4,101.2,7.0,8.6,4,30,1.37,0.13
2006-12-01,2006,12,9.4,4.3,6.0,68.7,42.7,5.1000000000000005,6.85,1,31,1.19,0.19
2007-01-01,2007,01,10.4,4.8,4.0,73.3,79.8,5.6000000000000005,7.6,1,31,1.17,0.13
2007-02-01,2007,02,9.7,3.7,7.0,81.0,67.6,5.999999999999999,6.699999999999999,1,28,1.62,0.25
2007-03-01,2007,03,12.0,3.7,2.0,36.9,165.4,8.3,7.85,2,31,2.24,0.06
2007-04-01,2007,04,17.8,5.6,0.0,1.8,210.7,12.200000000000001,11.7,2,30,2.18,0.0
2007-05-01,2007,05,17.5,7.1,0.0,135.2,165.5,10.4,12.3,2,31,1.46,0.0
2007-06-01,2007,06,20.5,11.3,0.0,78.8,149.0,9.2,15.9,3,30,0.81,0.0
2007-07-01,2007,07,20.6,12.2,0.0,105.5,195.1,8.400000000000002,16.4,3,31,0.69,0.0
2007-08-01,2007,08,21.7,12.0,0.0,38.2,209.2,9.7,16.85,3,31,0.81,0.0
2007-09-01,2007,09,19.2,10.3,0.0,17.7,142.6,8.899999999999999,14.75,4,30,0.86,0.0
2007-10-01,2007,10,15.1,7.9,0.0,68.9,102.5,7.199999999999999,11.5,4,31,0.91,0.0
2007-11-01,2007,11,11.3,4.3,4.0,56.0,86.9,7.000000000000001,7.800000000000001,4,30,1.63,0.13
2007-12-01,2007,12,8.3,2.4,11.0,60.6,57.2,5.9,5.3500000000000005,1,31,2.46,0.35
2008-01-01,2008,01,10.3,4.7,0.0,81.6,62.4,5.6000000000000005,7.5,1,31,1.19,0.0
2008-02-01,2008,02,10.5,1.7,11.0,16.9,124.1,8.8,6.1,1,29,5.18,0.38
2008-03-01,2008,03,10.6,3.5,2.0,90.3,115.2,7.1,7.05,2,31,2.03,0.06
2008-04-01,2008,04,13.1,4.7,3.0,46.9,161.2,8.399999999999999,8.9,2,30,1.79,0.1
2008-05-01,2008,05,18.7,9.5,0.0,106.6,173.2,9.2,14.1,2,31,0.97,0.0
2008-06-01,2008,06,20.1,11.1,0.0,67.3,223.8,9.000000000000002,15.600000000000001,3,30,0.81,0.0
2008-07-01,2008,07,22.0,12.8,0.0,90.0,198.5,9.2,17.4,3,31,0.72,0.0
2008-08-01,2008,08,20.8,13.9,0.0,77.0,141.8,6.9,17.35,3,31,0.5,0.0
2008-09-01,2008,09,17.8,10.2,0.0,73.5,113.5,7.600000000000001,14.0,4,30,0.75,0.0
2008-10-01,2008,10,14.6,5.7,1.0,39.3,132.2,8.899999999999999,10.15,4,31,1.56,0.03
2008-11-01,2008,11,10.1,4.8,3.0,94.2,67.0,5.3,7.449999999999999,4,30,1.1,0.1
2008-12-01,2008,12,6.9,1.3,11.0,37.3,73.5,5.6000000000000005,4.1000000000000005,1,31,4.31,0.35
2009-01-01,2009,01,6.3,0.2,16.0,47.8,69.3,6.1,3.25,1,31,30.5,0.52
2009-02-01,2009,02,7.9,2.0,10.0,54.5,64.5,5.9,4.95,1,28,2.95,0.36
2009-03-01,2009,03,12.4,3.2,3.0,20.2,161.4,9.2,7.800000000000001,2,31,2.87,0.1
2009-04-01,2009,04,15.6,6.1,0.0,36.0,168.4,9.5,10.85,2,30,1.56,0.0
2009-05-01,2009,05,18.2,8.3,0.0,44.8,226.1,9.899999999999999,13.25,2,31,1.19,0.0
2009-06-01,2009,06,22.0,10.7,0.0,49.3,203.3,11.3,16.35,3,30,1.06,0.0
2009-07-01,2009,07,22.4,13.1,0.0,72.8,212.3,9.299999999999999,17.75,3,31,0.71,0.0
2009-08-01,2009,08,22.7,13.3,0.0,46.6,190.6,9.399999999999999,18.0,3,31,0.71,0.0
2009-09-01,2009,09,20.2,10.6,0.0,9.0,163.7,9.6,15.399999999999999,4,30,0.91,0.0
2009-10-01,2009,10,16.2,8.4,0.0,44.4,109.7,7.799999999999999,12.3,4,31,0.93,0.0
2009-11-01,2009,11,12.5,7.0,0.0,105.2,73.5,5.5,9.75,4,30,0.79,0.0
2009-12-01,2009,12,6.8,0.8,12.0,89.9,61.5,6.0,3.8,1,31,7.5,0.39
2010-01-01,2010,01,4.7,-1.0,17.0,56.4,68.2,5.7,1.85,1,31,-5.7,0.55
2010-02-01,2010,02,7.1,1.3,7.0,79.8,59.3,5.8,4.2,1,28,4.46,0.25
2010-03-01,2010,03,11.3,3.2,8.0,47.6,130.2,8.100000000000001,7.25,2,31,2.53,0.26
2010-04-01,2010,04,15.8,4.9,0.0,25.5,209.5,10.9,10.350000000000001,2,30,2.22,0.0
2010-05-01,2010,05,17.6,7.3,0.0,28.6,207.4,10.3,12.450000000000001,2,31,1.41,0.0
2010-06-01,2010,06,23.0,11.1,0.0,34.5,230.5,11.9,17.05,3,30,1.07,0.0
2010-07-01,2010,07,23.9,14.2,0.0,17.9,181.0,9.7,19.049999999999997,3,31,0.68,0.0
2010-08-01,2010,08,21.4,12.1,0.0,146.2,141.7,9.299999999999999,16.75,3,31,0.77,0.0
2010-09-01,2010,09,18.8,10.3,0.0,52.5,123.1,8.5,14.55,4,30,0.83,0.0
2010-10-01,2010,10,14.5,7.4,2.0,43.4,123.5,7.1,10.95,4,31,0.96,0.06
2010-11-01,2010,11,8.2,2.9,10.0,38.6,53.6,5.299999999999999,5.55,4,30,1.83,0.33
2010-12-01,2010,12,2.7,-2.2,25.0,32.7,25.8,4.9,0.25,1,31,-2.23,0.81
2011-01-01,2011,01,7.0,1.9,12.0,58.8,49.3,5.1,4.45,1,31,2.68,0.39
2011-02-01,2011,02,10.4,4.4,1.0,49.3,34.2,6.0,7.4,1,28,1.36,0.04
2011-03-01,2011,03,12.4,3.2,5.0,9.3,141.5,9.2,7.800000000000001,2,31,2.87,0.16
2011-04-01,2011,04,19.4,7.3,0.0,0.5,211.4,12.099999999999998,13.35,2,30,1.66,0.0
2011-05-01,2011,05,18.9,8.4,0.0,42.5,208.7,10.499999999999998,13.649999999999999,2,31,1.25,0.0
2011-06-01,2011,06,19.3,10.2,0.0,54.1,188.5,9.100000000000001,14.75,3,30,0.89,0.0
2011-07-01,2011,07,21.4,10.2,0.0,43.1,179.4,11.2,15.799999999999999,3,31,1.1,0.0
2011-08-01,2011,08,20.7,11.4,0.0,65.6,157.8,9.299999999999999,16.05,3,31,0.82,0.0
2011-09-01,2011,09,20.7,10.7,0.0,31.8,151.7,10.0,15.7,4,30,0.93,0.0
2011-10-01,2011,10,17.2,9.5,0.0,26.3,130.6,7.699999999999999,13.35,4,31,0.81,0.0
2011-11-01,2011,11,13.5,6.3,1.0,28.4,64.8,7.2,9.9,4,30,1.14,0.03
2011-12-01,2011,12,9.3,3.1,4.0,71.2,62.6,6.200000000000001,6.2,1,31,2.0,0.13
2012-01-01,2012,01,9.8,3.6,6.0,34.6,85.7,6.200000000000001,6.7,1,31,1.72,0.19
2012-02-01,2012,02,7.3,1.2,12.0,21.3,71.7,6.1,4.25,1,29,5.08,0.41
2012-03-01,2012,03,14.0,3.6,2.0,24.3,164.3,10.4,8.8,2,31,2.89,0.06
2012-04-01,2012,04,12.6,4.6,2.0,143.0,135.1,8.0,8.6,2,30,1.74,0.07
2012-05-01,2012,05,17.7,9.7,0.0,55.5,185.6,8.0,13.7,2,31,0.82,0.0
2012-06-01,2012,06,18.9,11.6,0.0,151.7,128.3,7.299999999999999,15.25,3,30,0.63,0.0
2012-07-01,2012,07,20.5,12.6,0.0,100.0,178.2,7.9,16.55,3,31,0.63,0.0
2012-08-01,2012,08,21.8,13.6,0.0,85.6,168.4,8.200000000000001,17.7,3,31,0.6,0.0
2012-09-01,2012,09,18.4,9.2,0.0,57.6,173.2,9.2,13.799999999999999,4,30,1.0,0.0
2012-10-01,2012,10,13.4,7.1,0.0,124.2,85.5,6.300000000000001,10.25,4,31,0.89,0.0
2012-11-01,2012,11,10.1,4.2,1.0,83.3,74.0,5.8999999999999995,7.15,4,30,1.4,0.03
2012-12-01,2012,12,8.6,2.6,9.0,103.3,61.7,6.0,5.6,1,31,2.31,0.29
2013-01-01,2013,01,6.4,1.9,14.0,58.5,47.8,4.5,4.15,1,31,2.37,0.45
2013-02-01,2013,02,6.2,0.9,5.0,47.4,72.3,5.3,3.5500000000000003,1,28,5.89,0.18
2013-03-01,2013,03,6.3,0.2,16.0,76.6,60.7,6.1,3.25,2,31,30.5,0.52
2013-04-01,2013,04,12.9,3.9,6.0,24.8,177.0,9.0,8.4,2,30,2.31,0.2
2013-05-01,2013,05,15.9,6.7,0.0,66.2,193.6,9.2,11.3,2,31,1.37,0.0
2013-06-01,2013,06,19.3,10.2,0.0,17.3,181.3,9.100000000000001,14.75,3,30,0.89,0.0
2013-07-01,2013,07,25.5,13.9,0.0,45.7,297.3,11.6,19.7,3,31,0.83,0.0
2013-08-01,2013,08,23.1,13.1,0.0,19.3,205.9,10.000000000000002,18.1,3,31,0.76,0.0
2013-09-01,2013,09,19.0,9.9,0.0,40.6,123.1,9.1,14.45,4,30,0.92,0.0
2013-10-01,2013,10,16.3,9.9,0.0,86.5,101.8,6.4,13.100000000000001,4,31,0.65,0.0
2013-11-01,2013,11,9.9,3.8,2.0,55.2,85.7,6.1000000000000005,6.85,4,30,1.61,0.07
2013-12-01,2013,12,10.0,3.6,0.0,97.7,63.6,6.4,6.8,1,31,1.78,0.0
2014-01-01,2014,01,9.3,3.5,3.0,146.9,77.7,5.800000000000001,6.4,1,31,1.66,0.1
2014-02-01,2014,02,9.7,4.2,0.0,90.1,97.4,5.499999999999999,6.949999999999999,1,28,1.31,0.0
2014-03-01,2014,03,12.8,3.5,2.0,39.2,135.6,9.3,8.15,2,31,2.66,0.06
2014-04-01,2014,04,15.0,6.4,0.0,50.2,149.5,8.6,10.7,2,30,1.34,0.0
2014-05-01,2014,05,17.1,8.9,0.0,90.3,185.7,8.200000000000001,13.0,2,31,0.92,0.0
2014-06-01,2014,06,21.5,11.8,0.0,36.9,236.3,9.7,16.65,3,30,0.82,0.0
2014-07-01,2014,07,24.9,13.5,0.0,45.5,264.6,11.399999999999999,19.2,3,31,0.84,0.0
2014-08-01,2014,08,20.8,11.7,0.0,85.6,190.5,9.100000000000001,16.25,3,31,0.78,0.0
2014-09-01,2014,09,21.1,11.4,0.0,4.1,143.7,9.700000000000001,16.25,4,30,0.85,0.0
2014-10-01,2014,10,16.8,9.9,0.0,65.6,116.9,6.9,13.350000000000001,4,31,0.7,0.0
2014-11-01,2014,11,11.5,5.7,2.0,98.6,60.9,5.8,8.6,4,30,1.02,0.07
2014-12-01,2014,12,8.7,2.4,9.0,44.0,96.9,6.299999999999999,5.55,1,31,2.62,0.29
2015-01-01,2015,01,8.4,1.6,10.0,53.6,81.0,6.800000000000001,5.0,1,31,4.25,0.32
2015-02-01,2015,02,7.5,1.0,10.0,46.2,80.8,6.5,4.25,1,28,6.5,0.36
2015-03-01,2015,03,11.4,3.3,1.0,25.6,122.9,8.100000000000001,7.35,2,31,2.45,0.03
2015-04-01,2015,04,15.9,4.5,0.0,22.5,214.1,11.4,10.2,2,30,2.53,0.0
2015-05-01,2015,05,16.8,7.7,0.0,55.6,183.3,9.100000000000001,12.25,2,31,1.18,0.0
2015-06-01,2015,06,21.1,10.2,0.0,28.9,242.9,10.900000000000002,15.65,3,30,1.07,0.0
2015-07-01,2015,07,22.6,12.5,0.0,47.8,201.0,10.100000000000001,17.55,3,31,0.81,0.0
2015-08-01,2015,08,21.3,13.0,0.0,57.2,135.3,8.3,17.15,3,31,0.64,0.0
2015-09-01,2015,09,18.4,8.9,0.0,36.8,164.3,9.499999999999998,13.649999999999999,4,30,1.07,0.0
2015-10-01,2015,10,15.1,7.9,0.0,45.0,84.1,7.199999999999999,11.5,4,31,0.91,0.0
2015-11-01,2015,11,13.1,7.3,2.0,65.3,33.8,5.8,10.2,4,30,0.79,0.07
2015-12-01,2015,12,13.4,8.3,0.0,62.9,38.3,5.1,10.850000000000001,1,31,0.61,0.0
2016-01-01,2016,01,9.4,3.0,5.0,83.9,59.1,6.4,6.2,1,31,2.13,0.16
2016-02-01,2016,02,9.1,2.7,6.0,47.6,112.9,6.3999999999999995,5.9,1,29,2.37,0.21
2016-03-01,2016,03,10.2,2.2,4.0,74.2,123.8,7.999999999999999,6.199999999999999,2,31,3.64,0.13
2016-04-01,2016,04,12.9,4.0,1.0,53.1,163.7,8.9,8.45,2,30,2.22,0.03
2016-05-01,2016,05,18.4,8.7,0.0,86.1,202.9,9.7,13.549999999999999,2,31,1.11,0.0
2016-06-01,2016,06,20.0,11.9,0.0,95.7,100.4,8.1,15.95,3,30,0.68,0.0
2016-07-01,2016,07,23.3,13.8,0.0,3.4,227.6,9.5,18.55,3,31,0.69,0.0
2016-08-01,2016,08,23.5,13.6,0.0,41.2,204.5,9.9,18.55,3,31,0.73,0.0
2016-09-01,2016,09,20.9,13.0,0.0,44.6,113.2,7.899999999999999,16.95,4,30,0.61,0.0
2016-10-01,2016,10,15.1,7.3,0.0,26.5,112.2,7.8,11.2,4,31,1.07,0.0
2016-11-01,2016,11,9.4,3.3,3.0,76.1,88.3,6.1000000000000005,6.35,4,30,1.85,0.1
2016-12-01,2016,12,9.6,3.0,10.0,25.8,62.3,6.6,6.3,1,31,2.2,0.32
2017-01-01,2017,01,7.3,0.8,16.0,62.8,64.6,6.5,4.05,1,31,8.12,0.52
2017-02-01,2017,02,9.5,4.0,1.0,42.8,58.4,5.5,6.75,1,28,1.38,0.04
2017-03-01,2017,03,13.7,5.8,0.0,43.1,115.6,7.8999999999999995,9.75,2,31,1.36,0.0
2017-04-01,2017,04,15.1,4.7,0.0,5.4,174.6,10.399999999999999,9.9,2,30,2.21,0.0
2017-05-01,2017,05,19.0,9.4,0.0,63.6,169.4,9.6,14.2,2,31,1.02,0.0
2017-06-01,2017,06,22.7,12.9,0.0,29.7,213.3,9.799999999999999,17.8,3,30,0.76,0.0
2017-07-01,2017,07,23.3,13.9,0.0,62.3,179.2,9.4,18.6,3,31,0.68,0.0
2017-08-01,2017,08,21.4,12.6,0.0,62.8,176.1,8.799999999999999,17.0,3,31,0.7,0.0
2017-09-01,2017,09,18.5,10.4,0.0,64.6,119.4,8.1,14.45,4,30,0.78,0.0
2017-10-01,2017,10,16.1,9.7,0.0,17.1,97.7,6.400000000000002,12.9,4,31,0.66,0.0
2017-11-01,2017,11,10.7,3.8,3.0,48.4,99.6,6.8999999999999995,7.25,4,30,1.82,0.1
2017-12-01,2017,12,8.3,2.6,10.0,74.2,55.5,5.700000000000001,5.45,1,31,2.19,0.32
2018-01-01,2018,01,8.9,3.0,4.0,59.1,67.7,5.9,5.95,1,31,1.97,0.13
2018-02-01,2018,02,6.4,0.3,14.0,24.1,117.6,6.1000000000000005,3.35,1,28,20.33,0.5
2018-03-01,2018,03,9.1,2.5,6.0,87.4,79.0,6.6,5.8,2,31,2.64,0.19
2018-04-01,2018,04,14.2,7.5,0.0,52.8,121.5,6.699999999999999,10.85,2,30,0.89,0.0
2018-05-01,2018,05,19.9,8.6,0.0,80.8,234.1,11.299999999999999,14.25,2,31,1.31,0.0
2018-06-01,2018,06,22.8,11.6,0.0,2.5,252.2,11.200000000000001,17.2,3,30,0.97,0.0
2018-07-01,2018,07,27.4,14.2,0.0,23.2,280.9,13.2,20.799999999999997,3,31,0.93,0.0
2018-08-01,2018,08,23.4,13.2,0.0,43.2,198.6,10.2,18.299999999999997,3,31,0.77,0.0
2018-09-01,2018,09,20.4,10.0,0.0,30.3,169.8,10.399999999999999,15.2,4,30,1.04,0.0
2018-10-01,2018,10,15.6,7.3,2.0,50.1,117.3,8.3,11.45,4,31,1.14,0.06
2018-11-01,2018,11,11.7,5.5,2.0,61.9,82.7,6.199999999999999,8.6,4,30,1.13,0.07
2018-12-01,2018,12,10.2,4.7,3.0,71.8,53.8,5.499999999999999,7.449999999999999,1,31,1.17,0.1
2019-01-01,2019,01,7.2,1.0,16.0,28.6,50.0,6.2,4.1,1,31,6.2,0.52
2019-02-01,2019,02,11.8,2.3,8.0,36.0,127.8,9.5,7.050000000000001,1,28,4.13,0.29
2019-03-01,2019,03,12.7,5.1,0.0,37.7,128.3,7.6,8.899999999999999,2,31,1.49,0.0
2019-04-01,2019,04,15.1,4.3,5.0,21.7,158.2,10.8,9.7,2,30,2.51,0.17
2019-05-01,2019,05,18.0,7.2,0.0,21.3,203.6,10.8,12.6,2,31,1.5,0.0
2019-06-01,2019,06,20.4,10.7,0.0,99.5,165.4,9.7,15.549999999999999,3,30,0.91,0.0
2019-07-01,2019,07,24.5,13.7,0.0,42.9,212.4,10.8,19.1,3,31,0.79,0.0
2019-08-01,2019,08,23.9,13.2,0.0,46.9,215.4,10.7,18.549999999999997,3,31,0.81,0.0
2019-09-01,2019,09,20.6,10.4,0.0,77.9,176.5,10.200000000000001,15.5,4,30,0.98,0.0
2019-10-01,2019,10,14.5,7.3,0.0,119.9,83.7,7.2,10.9,4,31,0.99,0.0
2019-11-01,2019,11,9.6,4.1,3.0,105.6,55.3,5.5,6.85,4,30,1.34,0.1
2019-12-01,2019,12,9.4,3.6,5.0,88.1,72.7,5.800000000000001,6.5,1,31,1.61,0.16
2020-01-01,2020,01,9.6,4.5,3.0,50.0,71.5,5.1,7.05,1,31,1.13,0.1
2020-02-01,2020,02,10.5,3.6,3.0,94.6,88.8,6.9,7.05,1,29,1.92,0.1
